コード,銘柄名,市場,現在値,前日比(%)
3159,丸善ＣＨＩ　ＨＬＤＧ,東S,"370","+17.0 (+4.82%) "
315A,ＧＸ　銀行高配当日本株式ＥＴＦ,東ETF,"1,530","-44.0 (-2.80%) "
3160,大光,東S,"583","-8.0 (-1.35%) "
3161,アゼアス,東S,"684","+2.0 (+0.29%) "
3166,ＯＣＨＩ　ＨＬＤＧ,東S,"1,570","-42.0 (-2.61%) "
3167,ＴＯＫＡＩ　ＨＬＤＧ,東P,"1,207","-4.0 (-0.33%) "
3168,ＭＥＲＦ,東S,"1,683","-55.0 (-3.16%) "
3169,ミサワ,東S,"627","-3.0 (-0.48%) "
316A,ｉＦｒｅｅＥＴＦ　ＦＡＮＧ＋,東ETF,"2,096","+29.0 (+1.40%) "
3172,ティーライフ,東S,"1,149","-5.0 (-0.43%) "
3173,Ｃｏｍｉｎｉｘ,東S,"990","-17.0 (-1.69%) "
3174,ハピネス・アンド・ディ,東S,"523","-28.0 (-5.08%) "
3175,エー・ピーＨＬＤＧ,東S,"962","-18.0 (-1.84%) "
3176,三洋貿易,東P,"1,752","-65.0 (-3.58%) "
3177,ありがとうサービス,東S,"3,565","-40.0 (-1.11%) "
3178,チムニー,東S,"1,300","-14.0 (-1.07%) "
3179,シュッピン,東P,"1,300","-48.0 (-3.56%) "
317A,エス・エム・エス・データテック,東PRO,"--","-- (--%) "
3180,ビューティガレージ,東P,"1,252","-70.0 (-5.30%) "
3181,買取王国,東S,"865","-13.0 (-1.48%) "
3182,オイシックス・ラ・大地,東P,"1,385","-20.0 (-1.42%) "
3183,ウイン・パートナーズ,東P,"1,472","-30.0 (-2.00%) "
3184,ＩＣＤＡ　ＨＬＤＧ,東S,"--","-- (--%) "
3185,夢展望,東G,"231","-15.0 (-6.10%) "
3186,ネクステージ,東P,"3,610","-245.0 (-6.36%) "
3187,ミラタップ,東G,"262","-3.0 (-1.13%) "
3189,ＡＮＡＰ　ＨＬＤＧ,東S,"233","-3.0 (-1.27%) "
318A,ＶＩＸ短期先物指数ＥＴＦ,東ETF,"624.7","+10.4 (+1.69%) "
3190,ホットマン,東S,"576","-1.0 (-0.17%) "
3191,ジョイフル本田,東P,"2,142","-48.0 (-2.19%) "
3192,白鳩,東S,"295","-5.0 (-1.67%) "
3193,エターナルホスピタリティグルー,東P,"3,710","-70.0 (-1.85%) "
3195,ジェネレーションパス,東G,"521","-34.0 (-6.13%) "
3196,ホットランドＨＬＤＧ,東P,"1,907","-26.0 (-1.35%) "
3197,すかいらーくＨＬＤＧ,東P,"3,464","-75.0 (-2.12%) "
3198,ＳＦＰ　ＨＬＤＧ,東P,"2,083","-40.0 (-1.88%) "
3199,綿半ＨＬＤＧ,東P,"1,458","-27.0 (-1.82%) "
319A,技術承継機構,東G,"12,770","-860.0 (-6.31%) "
3201,日本毛織,東P,"1,983","-101.0 (-4.85%) "
3202,ダイトウボウ,東S,"136","-5.0 (-3.55%) "
3204,トーア紡コーポレーション,東S,"516","-12.0 (-2.27%) "
3205,ダイドーリミテッド,東S,"805","-265.0 (-24.77%) "
320A,Ｄ＆Ｉ,東PRO,"--","-- (--%) "
321A,ヒューマンステージＨＬＤＧ,東PRO,"--","-- (--%) "
3221,ヨシックスＨＬＤＧ,東P,"3,455","-165.0 (-4.56%) "
3222,ユナイテッド・スーパーマーケッ,東S,"876","-15.0 (-1.68%) "
3223,エスエルディー,東S,"922","-4.0 (-0.43%) "
3224,ゼネラル・オイスター,東G,"832","-12.0 (-1.42%) "
3226,三井不動産アコモデーションファ,東REIT,"136,400","-1,800.0 (-1.30%) "
322A,ヒメジ理化,東PRO,"--","-- (--%) "
3231,野村不動産ＨＬＤＧ,東P,"1,118.5","-32.0 (-2.78%) "
3232,三重交通グループＨＬＤＧ,東P,"586","-11.0 (-1.84%) "
3234,森ヒルズリート投資法人,東REIT,"145,200","-2,000.0 (-1.36%) "
3236,プロパスト,東S,"394","+9.0 (+2.34%) "
3237,イントランス,東G,"67","0.0 (0.00%) "
3238,セントラル総合開発,東S,"427","-1.0 (-0.23%) "
323A,フライヤー,東G,"430","-2.0 (-0.46%) "
3241,ウィル,東S,"580","-6.0 (-1.02%) "
3242,アーバネットコーポレーション,東S,"556","-11.0 (-1.94%) "
3245,ディア・ライフ,東P,"1,086","-41.0 (-3.64%) "
3246,コーセーアールイー,東S,"666","-18.0 (-2.63%) "
3248,アールエイジ,東S,"876","-13.0 (-1.46%) "
3249,産業ファンド投資法人,東REIT,"149,200","-3,200.0 (-2.10%) "
324A,ブッキングリゾート,東G,"1,038","-25.0 (-2.35%) "
3252,地主,東P,"3,225","-120.0 (-3.59%) "
325A,ＴＥＮＴＩＡＬ,東G,"3,925","-275.0 (-6.55%) "
3260,エスポア,名N,"662","-6.0 (-0.90%) "
3261,グランディーズ,東G,"503","-6.0 (-1.18%) "
3266,ファンドクリエーショングループ,東S,"95","-4.0 (-4.04%) "
3267,フィル・カンパニー,東S,"1,142","+17.0 (+1.51%) "
3269,アドバンス・レジデンス投資法人,東REIT,"171,100","-2,700.0 (-1.55%) "
326A,ａｅｒｏ　ｌａｂ　ｉｎｔｅｒｎ,東PRO,"--","-- (--%) "
3271,ＴＨＥグローバル社,東S,"945","+6.0 (+0.64%) "
3276,ＪＰＭＣ,東P,"1,350","-15.0 (-1.10%) "
3277,サンセイランディック,東S,"1,454","-27.0 (-1.82%) "
3279,アクティビア・プロパテ投資法人,東REIT,"147,900","-2,600.0 (-1.73%) "
3280,エストラスト,東S,"1,132","-30.0 (-2.58%) "
3281,ＧＬＰ投資法人,東REIT,"139,200","-1,000.0 (-0.71%) "
3282,コンフォリア・レジデン投資法人,東REIT,"110,500","-2,000.0 (-1.78%) "
3283,日本プロロジスリート投資法人,東REIT,"91,400","-1,100.0 (-1.19%) "
3284,フージャースＨＬＤＧ,東P,"1,297","-23.0 (-1.74%) "
3286,トラストＨＬＤＧ,東S,"995","-25.0 (-2.45%) "
3287,星野リゾート・リート投資法人,東REIT,"266,300","-6,100.0 (-2.24%) "
3288,オープンハウスグループ,東P,"10,675","-795.0 (-6.93%) "
3289,東急不動産ＨＬＤＧ,東P,"1,482","-62.0 (-4.02%) "
328A,ＧＸ　プライシングパワー・リー,東ETF,"1,415","-40.0 (-2.75%) "
3290,Ｏｎｅリート投資法人,東REIT,"89,600","-1,000.0 (-1.10%) "
3291,飯田グループＨＬＤＧ,東P,"2,605.5","-131.0 (-4.79%) "
3292,イオンリート投資法人,東REIT,"135,300","-2,200.0 (-1.60%) "
3293,アズマハウス,東S,"794","-8.0 (-1.00%) "
3294,イーグランド,東S,"2,163","-47.0 (-2.13%) "
3295,ヒューリックリート投資法人,東REIT,"170,300","-1,100.0 (-0.64%) "
3296,日本リート投資法人,東REIT,"93,600","-500.0 (-0.53%) "
3297,東武住販,東S,"1,287","-9.0 (-0.69%) "
3299,ムゲンエステート,東S,"2,456","-100.0 (-3.91%) "
329A,ジールアソシエイツ,東PRO,"--","-- (--%) "
3300,アンビション　ＤＸ　ＨＬＤＧ,東G,"2,592","-70.0 (-2.63%) "
3302,帝国繊維,東P,"2,972","-15.0 (-0.50%) "
3306,日本製麻,東S,"690","-18.0 (-2.54%) "
3309,積水ハウス・リート投資法人,東REIT,"93,000","-1,500.0 (-1.59%) "
330A,ＴａｌｅｎｔＸ,東G,"601","-22.0 (-3.53%) "
3315,日本コークス工業,東P,"124","-11.0 (-8.15%) "
3317,フライングガーデン,東S,"1,648","-40.0 (-2.37%) "
331A,メディックス,東S,"482","-13.0 (-2.63%) "
3320,クロスプラス,東S,"1,404","-48.0 (-3.31%) "
3321,ミタチ産業,東S,"2,243","-148.0 (-6.19%) "
3323,レカム,東S,"94","-3.0 (-3.09%) "
3326,ランシステム,東S,"787","-5.0 (-0.63%) "
3329,東和フードサービス,東S,"2,134","-3.0 (-0.14%) "
332A,ミーク,東G,"1,155","-13.0 (-1.11%) "
3333,あさひ,東P,"1,281","-25.0 (-1.91%) "
333A,テクノスマイル,東PRO,"--","-- (--%) "
3346,ヒロタグループＨＬＤＧ,名N,"91","+1.0 (+1.11%) "
3349,コスモス薬品,東P,"6,666","-193.0 (-2.81%) "
334A,ビジュアル・プロセッシング・ジ,東G,"1,494","-1.0 (-0.07%) "
3350,メタプラネット,東S,"333","+11.0 (+3.42%) "
3352,バッファロー,東S,"1,821","-23.0 (-1.25%) "
3353,メディカル一光グループ,東S,"2,913","-71.0 (-2.38%) "
3355,クリヤマＨＬＤＧ,東S,"1,676","-58.0 (-3.34%) "
3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａ,東S,"124","-27.0 (-17.88%) "
3359,ｃｏｔｔａ,東G,"566","-11.0 (-1.91%) "
335A,ミライロ,東G,"379","-11.0 (-2.82%) "
3360,シップヘルスケアＨＬＤＧ,東P,"2,635.5","-105.5 (-3.85%) "
3361,トーエル,東S,"933","-16.0 (-1.69%) "
336A,ダイナミックマッププラットフォ,東G,"755","-63.0 (-7.70%) "
3370,フジタコーポレーション,東S,"541","-49.0 (-8.31%) "
3371,ソフトクリエイトＨＬＤＧ,東P,"2,045","-24.0 (-1.16%) "
3372,関門海,東S,"229","-3.0 (-1.29%) "
3374,内外テック,東S,"2,615","+10.0 (+0.38%) "
3375,ＺＯＡ,東S,"1,953","-44.0 (-2.20%) "
3377,バイク王＆カンパニー,東S,"412","+1.0 (+0.24%) "
3382,セブン＆アイＨＬＤＧ,東P,"2,073","-73.5 (-3.42%) "
3384,アークコア,名N,"694","-5.0 (-0.72%) "
3386,コスモ・バイオ,東S,"1,332","-39.0 (-2.84%) "
3387,クリエイト・レストランツＨＬＤ,東P,"703","-18.0 (-2.50%) "
3388,明治電機工業,東P,"2,422","+1.0 (+0.04%) "
338A,ＺｅｎｍｕＴｅｃｈ,東G,"5,440","-370.0 (-6.37%) "
3391,ツルハＨＬＤＧ,東P,"2,513.5","-69.0 (-2.67%) "
3392,デリカフーズＨＬＤＧ,東S,"831","-21.0 (-2.46%) "
3393,スターティアＨＬＤＧ,東P,"2,949","-71.0 (-2.35%) "
3395,サンマルクＨＬＤＧ,東P,"3,110","0.0 (0.00%) "
3396,フェリシモ,東S,"850","-2.0 (-0.23%) "
3397,トリドールＨＬＤＧ,東P,"4,127","-108.0 (-2.55%) "
3399,丸千代山岡家,東S,"3,845","-25.0 (-0.65%) "
339A,プログレス・テクノロジーズ,東G,"1,336","-65.0 (-4.64%) "
3401,帝人,東P,"1,687","-47.0 (-2.71%) "
3402,東レ,東P,"1,267","-73.0 (-5.45%) "
3405,クラレ,東P,"1,790","-83.5 (-4.46%) "
3407,旭化成,東P,"1,826","-58.5 (-3.10%) "
3409,北紡,東S,"118","-2.0 (-1.67%) "
340A,ジグザグ,東G,"390","-19.0 (-4.65%) "
3415,ＴＯＫＹＯ　ＢＡＳＥ,東P,"364","-10.0 (-2.67%) "
3416,ピクスタ,東S,"937","+1.0 (+0.11%) "
3417,大木ヘルスケアＨＬＤＧ,東S,"1,378","-13.0 (-0.93%) "
3418,バルニバービ,東G,"1,090","-1.0 (-0.09%) "
3419,アートグリーン,名N,"1,883","-1.0 (-0.05%) "
341A,トヨコー,東G,"2,180","-40.0 (-1.80%) "
3420,ケー・エフ・シー,東S,"1,632","-60.0 (-3.55%) "
3421,稲葉製作所,東S,"1,716","-6.0 (-0.35%) "
3422,Ｊ−ＭＡＸ,東S,"417","-22.0 (-5.01%) "
3423,エスイー,東S,"290","-8.0 (-2.68%) "
3426,アトムリビンテック,東S,"1,324","0.0 (0.00%) "
3431,宮地エンジニアリンググループ,東P,"1,878","-43.0 (-2.24%) "
3433,トーカロ,東P,"2,933","-152.0 (-4.93%) "
3434,アルファＣｏ,東S,"1,389","-8.0 (-0.57%) "
3435,サンコーテクノ,東S,"1,465","-24.0 (-1.61%) "
3436,ＳＵＭＣＯ,東P,"1,725","-59.0 (-3.31%) "
3437,特殊電極,東S,"3,135","-25.0 (-0.79%) "
3439,三ツ知,東S,"670","-11.0 (-1.62%) "
343A,ＩＡＣＥトラベル,東S,"1,311","-21.0 (-1.58%) "
3440,日創グループ,東S,"996","-33.0 (-3.21%) "
3441,山王,東S,"1,429","-36.0 (-2.46%) "
3442,ＭＩＥコーポレーション,名M,"1,600","0.0 (0.00%) "
3443,川田テクノロジーズ,東P,"5,160","-200.0 (-3.73%) "
3444,菊池製作所,東S,"787","-50.0 (-5.97%) "
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東P,"4,315","-25.0 (-0.58%) "
3446,ジェイテックコーポレーション,東S,"2,243","-58.0 (-2.52%) "
3447,信和,東S,"1,061","-24.0 (-2.21%) "
3448,清鋼材,東PRO,"--","-- (--%) "
3449,テクノフレックス,東S,"2,559","+46.0 (+1.83%) "
3450,サトウ産業,東PRO,"--","-- (--%) "
3451,トーセイ・リート投資法人,東REIT,"147,300","-2,100.0 (-1.41%) "
3452,ビーロット,東S,"1,580","-36.0 (-2.23%) "
3454,ファーストブラザーズ,東S,"1,183","-33.0 (-2.71%) "
3455,ヘルスケア＆メディカル投資法人,東REIT,"127,400","-2,800.0 (-2.15%) "
3457,Ａｎｄ　ＤｏＨＬＤＧ,東P,"1,096","-27.0 (-2.40%) "
3459,サムティ・レジデンシャル投資,東REIT,"115,200","-300.0 (-0.26%) "
345A,高配当成長日本株ＥＴＮ,東ETF,"14,920","-435.0 (-2.83%) "
3461,パルマ,東S,"540","-4.0 (-0.74%) "
3462,野村不動産マスターファンド,東REIT,"165,300","-2,200.0 (-1.31%) "
3463,いちごホテルリート投資法人,東REIT,"120,300","-2,400.0 (-1.96%) "
3465,ケイアイスター不動産,東P,"7,440","-410.0 (-5.22%) "
3466,ラサールロジポート投資法人,東REIT,"156,400","+600.0 (+0.39%) "
3467,アグレ都市デザイン,東S,"2,733","-51.0 (-1.83%) "
3468,スターアジア不動産投資法人,東REIT,"60,000","-600.0 (-0.99%) "
3469,デュアルタップ,東S,"975","-17.0 (-1.71%) "
346A,ＮＦ　Ｓ＆Ｐ　５００半導体指数,東ETF,"3,481","+32.0 (+0.93%) "
3470,マリモ地方創生リート投資法人,東REIT,"106,500","-1,000.0 (-0.93%) "
3471,三井不動産ロジスティクスパーク,東REIT,"117,800","-1,100.0 (-0.93%) "
3472,日本ホテル＆レジデンシャル投資,東REIT,"73,900","-1,100.0 (-1.47%) "
3474,Ｇ―ＦＡＣＴＯＲＹ,東G,"552","-2.0 (-0.36%) "
3475,グッドコムアセット,東P,"1,501","-54.0 (-3.47%) "
3476,投資法人みらい,東REIT,"50,600","-600.0 (-1.17%) "
3477,フォーライフ,東G,"910","-4.0 (-0.44%) "
3479,ティーケーピー,東G,"1,964","-98.0 (-4.75%) "
347A,ＧＲＯＷＴＨ　ＰＯＷＥＲ,東PRO,"--","-- (--%) "
3480,ジェイ・エス・ビー,東P,"3,460","-15.0 (-0.43%) "
3481,三菱地所物流リート投資法人,東REIT,"129,300","-1,200.0 (-0.92%) "
3482,ロードスターキャピタル,東P,"3,730","-60.0 (-1.58%) "
3483,翔栄,東PRO,"--","-- (--%) "
3484,イノベーションＨＬＤＧ,東P,"1,340","-5.0 (-0.37%) "
3486,グローバル・リンク・マネジメン,東P,"2,269","-102.0 (-4.30%) "
3487,ＣＲＥロジスティクスファンド,東REIT,"164,300","-2,100.0 (-1.26%) "
3488,セントラル・リート投資法人,東REIT,"112,000","-1,500.0 (-1.32%) "
3489,フェイスネットワーク,東S,"910","-23.0 (-2.47%) "
348A,ＭＸＳ読売３３３日本株上場投信,東ETF,"280.6","-5.1 (-1.79%) "
3490,アズ企画設計,東S,"2,803","-69.0 (-2.40%) "
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東G,"1,606","-54.0 (-3.25%) "
3492,ＭＩＲＡＲＴＨ不動産投資法人,東REIT,"88,400","-1,600.0 (-1.78%) "
3494,マリオン,東S,"370","-13.0 (-3.39%) "
3495,香陵住販,東S,"2,475","-22.0 (-0.88%) "
3496,アズーム,東P,"4,460","+45.0 (+1.02%) "
3498,霞ヶ関キャピタル,東P,"7,060","-340.0 (-4.59%) "
349A,ＳＭＤＡＭＡｃｔｉｖｅグロース,東ETF,"738","-2.4 (-0.32%) "
3501,ＳＵＭＩＮＯＥ,東P,"1,384","-34.0 (-2.40%) "
3504,丸八ＨＬＤＧ,名M,"1,247","-3.0 (-0.24%) "
350A,デジタルグリッド,東G,"796","-59.0 (-6.90%) "
3512,日本フエルト,東S,"950","+46.0 (+5.09%) "
3513,イチカワ,東S,"3,705","+225.0 (+6.47%) "
351A,アクシスＩＴパートナーズ,東PRO,"--","-- (--%) "
3521,テルマー湯ＨＬＤＧ,東S,"173","-4.0 (-2.26%) "
3524,日東製網,東S,"1,618","-21.0 (-1.28%) "
3529,アツギ,東S,"1,082","-25.0 (-2.26%) "
352A,ＬＯＩＶＥ,東G,"740","-26.0 (-3.39%) "
3536,アクサスＨＬＤＧ,東S,"131","0.0 (0.00%) "
3537,昭栄薬品,東S,"1,602","-18.0 (-1.11%) "
3538,ウイルプラスＨＬＤＧ,東S,"1,079","-4.0 (-0.37%) "
3539,ＪＭ　ＨＬＤＧ,東P,"1,648","-45.0 (-2.66%) "
3541,農業総合研究所,東G,"760","0.0 (0.00%) "
3542,ベガコーポレーション,東G,"2,269","+92.0 (+4.23%) "
3543,コメダＨＬＤＧ,東P,"2,877","-40.0 (-1.37%) "
3544,サツドラＨＬＤＧ,東S,"866","-11.0 (-1.25%) "
3546,アレンザＨＬＤＧ,東P,"1,462","+1.0 (+0.07%) "
3547,ユニシアＨＬＤＧ,東S,"1,929","-83.0 (-4.13%) "
3548,バロックジャパンリミテッド,東P,"730","-12.0 (-1.62%) "
3549,クスリのアオキＨＬＤＧ,東P,"3,782","-173.0 (-4.37%) "
354A,ｉＦブルームバーグ日本株５０,東ETF,"3,063","-117.0 (-3.68%) "
3550,スタジオアタオ,東G,"216","-3.0 (-1.37%) "
3551,ダイニック,東S,"1,209","-15.0 (-1.23%) "
3553,共和レザー,東S,"1,190","-10.0 (-0.83%) "
3556,リネットジャパングループ,東G,"971","-45.0 (-4.43%) "
3557,ユナイテッド＆コレクティブ,東G,"940","-2.0 (-0.21%) "
3558,ジェイドグループ,東G,"1,592","-88.0 (-5.24%) "
3559,ピーバンドットコム,東S,"517","-22.0 (-4.08%) "
355A,ナウビレッジ,東PRO,"--","-- (--%) "
3560,ほぼ日,東S,"3,555","-25.0 (-0.70%) "
3561,力の源ＨＬＤＧ,東P,"1,469","-31.0 (-2.07%) "
3562,Ｎｏ．１,東S,"1,642","-41.0 (-2.44%) "
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭ,東P,"9,595","-410.0 (-4.10%) "
3565,アセンテック,東S,"1,225","-42.0 (-3.31%) "
3566,ユニフォームネクスト,東G,"710","0.0 (0.00%) "
3569,セーレン,東P,"3,485","-170.0 (-4.65%) "
356A,ＧＸ　Ｓ＆Ｐ５００キャト１００,東ETF,"1,383","+11.0 (+0.80%) "
3571,ソトー,東S,"790","-6.0 (-0.75%) "
3577,東海染工,東S,"1,001","-2.0 (-0.20%) "
357A,エフアンドエフ,東PRO,"--","-- (--%) "
3580,小松マテーレ,東P,"880","-21.0 (-2.33%) "
3583,オーベクス,東S,"1,353","-32.0 (-2.31%) "
358A,ゼン・ランド,東PRO,"--","-- (--%) "
3591,ワコールＨＬＤＧ,東P,"4,387","-192.0 (-4.19%) "
3593,ホギメディカル,東P,"6,660","-20.0 (-0.30%) "
3597,自重堂,東S,"10,110","-140.0 (-1.37%) "
3598,山喜,東S,"169","-1.0 (-0.59%) "
359A,ＮＥＸＴ　ＳＴＡＧＥ,東PRO,"--","-- (--%) "
3600,フジックス,東S,"1,720","-64.0 (-3.59%) "
3607,クラウディアＨＬＤＧ,東S,"335","-10.0 (-2.90%) "
3608,ＴＳＩ　ＨＬＤＧ,東P,"1,095","-20.0 (-1.79%) "
360A,東証ＲＥＩＴ　Ｃｏｒｅ　ＥＴＦ,東ETF,"1,214","-10.5 (-0.86%) "
3611,マツオカコーポレーション,東S,"2,458","-60.0 (-2.38%) "
3612,ワールド,東P,"1,574","-87.0 (-5.24%) "
361A,リビングハウス,東PRO,"--","-- (--%) "
3622,ネットイヤーグループ,東G,"562","-12.0 (-2.09%) "
3623,ビリングシステム,東G,"1,100","-30.0 (-2.65%) "
3624,アクセルマーク,東G,"75","-1.0 (-1.32%) "
3625,テックファームＨＬＤＧ,東G,"656","-24.0 (-3.53%) "
3626,ＴＩＳ,東P,"3,060","-32.0 (-1.03%) "
3627,テクミラＨＬＤＧ,東S,"262","-22.0 (-7.75%) "
3628,データホライゾン,東G,"563","+80.0 (+16.56%) "
362A,エクシオＨＬＤＧ,東PRO,"--","-- (--%) "
3632,グリーＨＬＤＧ,東P,"385","-3.0 (-0.77%) "
3633,ＧＭＯペパボ,東S,"1,982","-33.0 (-1.64%) "
3634,ソケッツ,東S,"860","-5.0 (-0.58%) "
3635,コーエーテクモＨＬＤＧ,東P,"1,783","-19.5 (-1.08%) "
3636,三菱総合研究所,東P,"4,770","-130.0 (-2.65%) "
3639,ボルテージ,東S,"253","+5.0 (+2.02%) "
363A,ｉＦ英国　ＦＴＳＥ１００,東ETF,"2,668","-25.0 (-0.93%) "
3640,電算,東S,"3,605","-40.0 (-1.10%) "
3641,パピレス,東S,"1,077","-6.0 (-0.55%) "
3645,メディカルネット,東G,"303","-1.0 (-0.33%) "
3646,駅探,東G,"384","-24.0 (-5.88%) "
3647,アスリナ,東S,"135","-11.0 (-7.53%) "
3648,ＡＧＳ,東S,"1,233","-4.0 (-0.32%) "
3649,ファインデックス,東P,"913","-19.0 (-2.04%) "
364A,ＮＦ　Ｓ＆Ｐ　５００配当貴族,東ETF,"2,469","+7.0 (+0.28%) "
3652,ディジタルメディアプロ,東G,"2,333","-15.0 (-0.64%) "
3653,モルフォ,東G,"816","-23.0 (-2.74%) "
3655,ブレインパッド,東P,"2,688","-8.0 (-0.30%) "
3656,ＫＬａｂ,東P,"343","+17.0 (+5.21%) "
3657,ポールトゥウィンＨＬＤＧ,東P,"311","-9.0 (-2.81%) "
3659,ネクソン,東P,"3,160","-107.0 (-3.28%) "
365A,伊澤タオル,東S,"667","-12.0 (-1.77%) "
3660,アイスタイル,東P,"448","-20.0 (-4.27%) "
3661,エムアップＨＬＤＧ,東P,"663","-13.0 (-1.92%) "
3662,エイチームＨＬＤＧ,東P,"991","-18.0 (-1.78%) "
3663,セルシス,東P,"1,284","-18.0 (-1.38%) "
3664,モブキャストＨＬＤＧ,東G,"33","0.0 (0.00%) "
3665,エニグモ,東P,"413","+3.0 (+0.73%) "
3667,ｅｎｉｓｈ,東S,"55","-3.0 (-5.17%) "
3668,コロプラ,東P,"437","-9.0 (-2.02%) "
366A,ウェルネス・コミュニケーション,東G,"960","-21.0 (-2.14%) "
3670,協立情報通信,東S,"2,103","-27.0 (-1.27%) "
3671,ソフトマックス,東S,"314","-8.0 (-2.48%) "
3672,オルトプラス,東S,"43","-2.0 (-4.44%) "
3673,ブロードリーフ,東P,"736","+24.0 (+3.37%) "
3674,オークファン,東G,"333","-5.0 (-1.48%) "
3675,クロス・マーケティンググループ,東S,"606","-20.0 (-3.19%) "
3676,デジタルハーツＨＬＤＧ,東P,"930","-2.0 (-0.21%) "
3678,メディアドゥ,東P,"1,652","-41.0 (-2.42%) "
3679,じげん,東P,"430","-8.0 (-1.83%) "
367A,プリモグローバルＨＬＤＧ,東S,"2,253","-32.0 (-1.40%) "
3680,ホットリンク,東G,"211","-3.0 (-1.40%) "
3681,ブイキューブ,東P,"122","-4.0 (-3.17%) "
3682,エンカレッジ・テクノロジ,東S,"686","0.0 (0.00%) "
3683,サイバーリンクス,東S,"1,165","-20.0 (-1.69%) "
3686,ディー・エル・イー,東S,"118","-6.0 (-4.84%) "
3687,フィックスターズ,東P,"1,407","-88.0 (-5.89%) "
368A,北里,東P,"1,430","-44.0 (-2.99%) "
3690,イルグルム,東S,"574","-2.0 (-0.35%) "
3691,デジタルプラス,東G,"1,595","-43.0 (-2.63%) "
3692,ＦＦＲＩセキュリティ,東G,"7,910","-540.0 (-6.39%) "
3694,オプティム,東P,"442","-17.0 (-3.70%) "
3695,ＧＭＯプロダクトプラットフォー,東G,"1,730","-68.0 (-3.78%) "
3696,セレス,東P,"1,510","-53.0 (-3.39%) "
3697,ＳＨＩＦＴ,東P,"656.5","-11.0 (-1.65%) "
3698,ＣＲＩ・ミドルウェア,東S,"956","-9.0 (-0.93%) "
369A,エータイ,東G,"2,600","-130.0 (-4.76%) "
3708,特種東海製紙,東P,"1,641","-43.0 (-2.55%) "
370A,リバイブル,東PRO,"--","-- (--%) "
3710,ジョルダン,東S,"597","-3.0 (-0.50%) "
3712,情報企画,東S,"5,370","-180.0 (-3.24%) "
3719,ＡＩストーム,東S,"244","-12.0 (-4.69%) "
371A,デージーネット,東PRO,"--","-- (--%) "
3723,日本ファルコム,東G,"2,368","-135.0 (-5.39%) "
3726,フォーシーズＨＤ,東S,"428","-7.0 (-1.61%) "
3727,アプリックス,東G,"186","-5.0 (-2.62%) "
372A,レント,東S,"5,950","-110.0 (-1.82%) "
3733,ソフトウェア・サービス,東S,"13,000","-50.0 (-0.38%) "
3739,コムシード,名N,"149","-2.0 (-1.32%) "
373A,リップス,東G,"1,570","-21.0 (-1.32%) "
3741,セック,東P,"3,875","-120.0 (-3.00%) "
3744,サイオス,東S,"481","-10.0 (-2.04%) "
3747,インタートレード,東S,"640","+7.0 (+1.11%) "
3750,ＡＤＲ１２０Ｓ,東S,"881","-4.0 (-0.45%) "
3753,フライトソリューションズ,東S,"135","-10.0 (-6.90%) "
3758,アエリア,東S,"257","-7.0 (-2.65%) "
